question,url,source
"Write Pandas code to find the first occurrence of each value reaching a threshold in a cumulative sum.",https://towardsdatascience.com/,Towards Data Science
"Given a DataFrame of recipe ingredients, find recipes that can be made from available ingredients.",https://stackoverflow.com/,Stack Overflow
"Write a Pandas solution to compute the power set of categories for feature combination analysis.",https://www.interviewquery.com/,Interview Query
"Given a DataFrame of support tickets, compute the average resolution time per priority level.",https://www.datacamp.com/,DataCamp
"Write Pandas code to detect gaps in sequential ID or date columns in a DataFrame.",https://medium.com/,Medium
"Given a DataFrame of weather data, compute the number of consecutive days above a temperature threshold.",https://kaggle.com/,Kaggle
"Write a Pandas solution to implement reservoir sampling from a streaming DataFrame.",https://towardsdatascience.com/,Towards Data Science
"Given a DataFrame of blog posts, compute the average time-to-read based on word count.",https://stackoverflow.com/,Stack Overflow
"Write Pandas code to find all employees who report to the same manager chain up to 3 levels.",https://www.interviewquery.com/,Interview Query
"Given a DataFrame of playlist songs, compute the genre diversity score per playlist.",https://medium.com/,Medium
"Write a Pandas solution to compute the edit distance between all pairs of product names.",https://towardsdatascience.com/,Towards Data Science
"Given a DataFrame of survey responses, compute correlation between ordinal Likert scale items.",https://www.datacamp.com/,DataCamp
"Write Pandas code to implement a sliding window join between two time series DataFrames.",https://pandas.pydata.org/docs/reference/api/pandas.merge_asof.html,Pandas Official Docs
"Given a DataFrame of project tasks with dependencies, compute the critical path duration.",https://www.interviewquery.com/,Interview Query
"Write a Pandas solution to compute the entropy of categorical distributions per group.",https://towardsdatascience.com/,Towards Data Science
"Given a DataFrame of sales quotas, compute the quota attainment percentage per salesperson per quarter.",https://www.interviewquery.com/,Interview Query
"Write Pandas code to implement a percentile-based anomaly detection system on numeric columns.",https://medium.com/,Medium
"Given a DataFrame of API response times, compute the Apdex score per endpoint.",https://stackoverflow.com/,Stack Overflow
"Write a Pandas solution to find all records that changed between two DataFrame snapshots.",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.compare.html,Pandas Official Docs
"Given a DataFrame of shipping orders, compute the on-time delivery rate per carrier and route.",https://www.interviewquery.com/,Interview Query
"Write Pandas code to compute the moving average convergence divergence (MACD) from price data.",https://towardsdatascience.com/,Towards Data Science
"Given a DataFrame of experiment results, implement a multi-armed bandit analysis using Pandas.",https://medium.com/,Medium
"Write a Pandas solution to flatten a DataFrame with list-valued columns using explode.",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.explode.html,Pandas Official Docs
"Given a DataFrame of customer segments, compute the transition matrix between segments over time.",https://www.interviewquery.com/,Interview Query
"Write Pandas code to implement window functions equivalent to SQL LEAD and LAG.",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.shift.html,Pandas Official Docs
"Given a DataFrame of event logs, compute the event sequence pattern mining results.",https://towardsdatascience.com/,Towards Data Science
"Write a Pandas solution to compute the inverse of a pivot table (unpivot/melt).",https://pandas.pydata.org/docs/reference/api/pandas.melt.html,Pandas Official Docs
"Given a DataFrame of financial transactions, implement a rolling fraud score calculation.",https://www.interviewquery.com/,Interview Query
"Write Pandas code to find the optimal number of bins for histogramming a column using Freedman-Diaconis.",https://medium.com/,Medium
"Given a DataFrame of user preferences, compute the cosine similarity matrix between users.",https://towardsdatascience.com/,Towards Data Science
"Write a Pandas solution to implement a complete denormalization from a set of related DataFrames.",https://stackoverflow.com/,Stack Overflow
"Given a DataFrame of employee schedules, find all scheduling conflicts (overlapping shifts).",https://www.interviewquery.com/,Interview Query
"Write Pandas code to implement a complete ETL pipeline that reads, transforms, validates, and loads.",https://realpython.com/,Real Python
"Given a DataFrame of time series data, implement exponential smoothing forecast using Pandas.",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.ewm.html,Pandas Official Docs
"Write a Pandas solution to compute the exact percentile rank of each row within its group.",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.rank.html,Pandas Official Docs
"Given a DataFrame of customer orders, implement RFM (Recency, Frequency, Monetary) scoring.",https://www.interviewquery.com/,Interview Query
"Write Pandas code to implement a complete data quality report with completeness and validity metrics.",https://towardsdatascience.com/,Towards Data Science
"Given a DataFrame of supply chain events, compute the bullwhip effect metric across tiers.",https://medium.com/,Medium
"Write a Pandas solution to implement stratified sampling from a DataFrame with multiple strata.",https://kaggle.com/,Kaggle
"Given a DataFrame of user paths, compute the most common navigation sequences of length N.",https://www.interviewquery.com/,Interview Query
"Write Pandas code to compute the Kolmogorov-Smirnov statistic between two distribution columns.",https://towardsdatascience.com/,Towards Data Science
"How do you use named aggregation with groupby().agg() in Pandas?",https://pandas.pydata.org/docs/user_guide/groupby.html#named-aggregation,Pandas Official Docs
"What is the syntax for pd.NamedAgg in groupby operations?",https://pandas.pydata.org/docs/reference/api/pandas.NamedAgg.html,Pandas Official Docs
"How do you apply multiple aggregation functions to different columns using named agg?",https://pandas.pydata.org/docs/user_guide/groupby.html,Pandas Official Docs
"How do you write a custom aggregation function for groupby?",https://www.geeksforgeeks.org/pandas-interview-questions/,GeeksForGeeks
"What is the difference between groupby().apply() and groupby().transform()?",https://pandas.pydata.org/docs/user_guide/groupby.html#transformation,Pandas Official Docs
"How do you use groupby with rolling windows for moving averages per group?",https://pandas.pydata.org/docs/user_guide/groupby.html#rolling-and-expanding-on-groupby,Pandas Official Docs
"How does groupby().filter() work to remove entire groups based on a condition?",https://pandas.pydata.org/docs/user_guide/groupby.html#filtration,Pandas Official Docs
"How do you compute percentile ranks within groups using groupby?",https://stackoverflow.com/questions/tagged/pandas+groupby+rank,StackOverflow
"What is the difference between groupby(sort=True) and groupby(sort=False)?",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.groupby.html,Pandas Official Docs
"How do you use groupby with expanding windows per group?",https://pandas.pydata.org/docs/user_guide/groupby.html#rolling-and-expanding-on-groupby,Pandas Official Docs
"How do you handle NaN values in groupby keys with dropna parameter?",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.groupby.html,Pandas Official Docs
"How do you use groupby().pipe() for custom group-level transformations?",https://pandas.pydata.org/docs/reference/api/pandas.core.groupby.DataFrameGroupBy.pipe.html,Pandas Official Docs
"What is the observed parameter in groupby for categorical columns?",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.groupby.html,Pandas Official Docs
"How do you iterate over groups manually using groupby?",https://pandas.pydata.org/docs/user_guide/groupby.html#iterating-through-groups,Pandas Official Docs
"How do you apply a function that returns multiple rows per group?",https://stackoverflow.com/questions/27517425/pandas-groupby-apply-return-multiple-rows,StackOverflow
"What is the difference between groupby().agg() and groupby().aggregate()?",https://pandas.pydata.org/docs/reference/api/pandas.core.groupby.DataFrameGroupBy.agg.html,Pandas Official Docs
"How do you use groupby with resample for time-based group aggregation?",https://pandas.pydata.org/docs/user_guide/groupby.html#groupby-with-resampling,Pandas Official Docs
